index,id,artist,asciiName,attractionLights,availability,boosterTypes,borderColor,cardKingdomEtchedId,cardKingdomFoilId,cardKingdomId,cardParts,cardsphereId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceFlavorName,faceManaValue,faceName,finishes,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isFunny,isOnlineOnly,isOversized,isPromo,isRebalanced,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,language,layout,leadershipSkills,life,loyalty,manaCost,manaValue,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalPrintings,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,rebalancedPrintings,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerEtchedProductId,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
2153,2154,Mark Tedin,,,paper,,black,,,,,,U,,U,3.0,,1714.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2}{U},3.0,,,,ea124a50-f36f-5a0d-8e0b-1746031d3825,,,,Timetwister,381,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,d3c0c1da-e14f-4ce5-a639-c9bb8af0baab,b97433b5-625c-4fb5-b2b1-6bd5246da713,c823e687-6311-4c99-974b-fd77d204141a,,30A,,,,,,,"Each player shuffles their hand and graveyard into their library, then draws seven cards. (Then put Timetwister into its owner's graveyard.)",,Sorcery,Sorcery,09414f0d-139d-55e4-817b-334f9a7f15a5,838a1677-3cdf-53cf-b87b-38692eeea5b6,
2156,2157,Quinton Hoover,,,paper,,black,,,,,,U,,U,5.0,,10420.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{3}{U}{U},5.0,,,,89a3f916-b44c-58d1-a3dd-0921185b7b6b,,,,Vesuvan Doppelganger,384,,,,,,0,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME1,OLEP,SUM",,,rare,,2fbb4661-b25f-44d7-823a-eea44b9cd885,5994977a-3846-494b-a620-c00ade6b40ba,aeaccab9-3e2c-4a40-a483-52c4972b2014,,30A,,,Shapeshifter,,,,"You may have Vesuvan Doppelganger enter the battlefield as a copy of any creature on the battlefield, except it doesn't copy that creature's color and it has ""At the beginning of your upkeep, you may have this creature become a copy of target creature, except it doesn't copy that creature's color and it has this ability.""",0,Creature — Shapeshifter,Creature,922857d1-bcb8-5836-9d8e-3b548b974a45,9b1727ae-0c66-5c73-ae06-55b2be4a22a9,
2169,2170,Jesper Myrfors,,,paper,,black,,,,,,B,,B,6.0,,17580.0,,,,,nonfoil,,"Created to destroy Dominia, Demons can sometimes be bent to a more focused purpose.",,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{3}{B}{B}{B},6.0,,,,1deaf22c-c81a-5a0e-a016-75772211fe3e,,,,Demonic Hordes,397,,,,,,5,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,SUM",,,rare,,826622da-c7fa-438d-821c-3482ef6bcac5,7e61c768-a46b-4237-b3df-f57e8c3035e9,2847c8a0-f6aa-4e4a-a7b8-fc116436a264,,30A,,,Demon,,,,"{T}: Destroy target land.
At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.",5,Creature — Demon,Creature,77eb021b-5609-5e33-98b6-c97cf322bf94,18fc92b9-dec8-5fc8-97cd-56ad812fd735,
2179,2180,Daniel Gelon,,,paper,,black,,,,,,B,,B,4.0,,12838.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{B}{B}{B}{B},4.0,,,,243ebbe4-80d3-5197-b889-41c0b3c64291,,,,Lich,407,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME4",,,rare,,892f1eb4-1761-4bf6-a4bb-99d1703299b8,e652abd6-370c-428d-b1a7-b73099566e68,5b7515f2-7a5a-4e2a-9784-6cbacd768172,,30A,,,,,,,"As Lich enters the battlefield, you lose life equal to your life total.
You don't lose the game for having 0 or less life.
If you would gain life, draw that many cards instead.
Whenever you're dealt damage, sacrifice that many nontoken permanents. If you can't, you lose the game.
When Lich is put into a graveyard from the battlefield, you lose the game.",,Enchantment,Enchantment,85f7bb9a-8a1a-5204-b7e9-a910db4a77e5,e1e58f1d-866a-50ed-8577-219ddb541594,
2202,2203,Jesper Myrfors,,,paper,,black,,,,,,B,,B,2.0,,15135.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{B}{B},2.0,,,,bf6a5cf5-7293-5487-8b34-711622b7005a,,,,Word of Command,430,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME4",,,rare,,f0b7d0f3-8d76-40ea-82f9-10f1eb6d02dd,58147ab5-fb67-4102-9b17-64adac0a4482,e8ad3a77-b293-4d69-b080-27ca9f95d443,,30A,,,,,,,"Look at target opponent's hand and choose a card from it. You control that player until Word of Command finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands that player controls and only if mana they produce is spent to activate other mana abilities of lands the player controls and/or to play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.",,Instant,Instant,7594fed1-ed93-5d7a-b2d4-a2aedefa09b0,d6dcc22a-2291-53a9-8164-226a107886e1,
2217,2218,Amy Weber,,,paper,,black,,,,,,R,,R,2.0,,4621.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{R}{R},2.0,,,,1a8f7f74-b65f-51a2-8223-bb608f95f257,,,,Fork,445,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,PRM,SUM",,,rare,,0de0702c-208f-42d1-a5e5-2d2cc388af0d,d225980a-5536-4f54-9084-7789cdf59db0,50c53ae0-51ba-4046-ac74-87c65e688032,,30A,,,,,,,"Copy target instant or sorcery spell, except that the copy is red. You may choose new targets for the copy.",,Instant,Instant,d00fffef-2415-56e0-9472-99258df47d54,38aa7042-32bb-5cc3-afa0-f2df8147d0f2,
2220,2221,Christopher Rush,,,paper,,black,,,,,,R,,R,3.0,,20601.0,,,,,nonfoil,,"""While most overworlders fortunately don't realize this, Gargoyles can be most delicious, providing you have the appropriate tools to carve them.""
—The Underworld Cookbook, by Asmoranomardicadaistinaculdacar",,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Flying,English,normal,,,,{2}{R},3.0,,,,fe17a232-3779-559b-a173-9454d3d2a51a,,,,Granite Gargoyle,448,,,,,,2,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME1,SUM",,,rare,,87a432d3-52cd-4fa6-8477-37d4be41f399,da66ee1c-d474-45c2-bbc9-81ec9a666e04,ef5248d4-4cd1-447c-bdcc-78a09a67d923,,30A,,,Gargoyle,,,,"Flying
{R}: Granite Gargoyle gets +0/+1 until end of turn.",2,Creature — Gargoyle,Creature,97f4f7ea-36d9-5956-9020-1c8e5aab8677,3a8d3e92-2f34-5220-97fb-664f6623dbc3,
2233,2234,Sandra Everingham,,,paper,,black,,,,,,R,,R,2.0,,14421.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{R}{R},2.0,,,,af922390-b846-51bf-8a31-f4ecae2e3a2b,,,,Raging River,461,,,,,,,"2ED,30A,CED,CEI,LEA,LEB",,,rare,,c5766dc4-3e03-421d-8d73-4fe114c3a349,378d7247-360c-4ecb-b444-95d8bb1a5dd5,a2310312-6e1e-4e34-a351-9aef499a810f,,30A,,,,,,,"Whenever one or more creatures you control attack, each defending player divides all creatures without flying they control into a ""left"" pile and a ""right"" pile. Then, for each attacking creature you control, choose ""left"" or ""right."" That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.",,Enchantment,Enchantment,0c9bfa3e-818b-5b49-8928-f209f5a07dd9,51b43bc8-1ae0-5ebd-9c10-79e59013c0b8,
2235,2236,Andi Rusu,,,paper,,black,,,,,,R,,R,4.0,,22085.0,,,,,nonfoil,,"We encountered a valley topped with immense boulders and eerie rock formations. Suddenly one of these boulders toppled from its perch and sprouted gargantuan wings, casting a shadow of darkness and sending us fleeing in terror.",,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Flying,English,normal,,,,{3}{R},4.0,,,,40d13e9f-4aec-5e6f-a8a7-31b79c834674,,,,Roc of Kher Ridges,463,,,,,,3,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,SUM",,,rare,,5745644f-07db-4cd2-8c80-72c6f4ca11dd,61a33177-e985-4996-92e0-ea59af108be7,01f07ab9-3c3e-4fea-9cd6-543a5b7056b8,,30A,,,Bird,,,,Flying,3,Creature — Bird,Creature,84799e09-05ec-5be6-b7f7-6e7e7d16c176,ff7d35e0-3db3-538a-97c6-d002771b55e6,
2236,2237,Jeff A. Menges,,,paper,,black,,,,,,R,,R,2.0,,20049.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{X}{R}{R},2.0,,,,b792f820-db55-52b0-8963-8d72488eae12,,,,Rock Hydra,464,,,,,,0,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,SUM",,,rare,,617c3a4e-ca67-475a-8a29-3509f40580f9,1d45fef3-f97c-4da8-93a8-a24ca312e3fe,aff84707-f5f8-4f53-869e-feec78da8d8d,,30A,,,Hydra,,,,"Rock Hydra enters the battlefield with X +1/+1 counters on it.
For each 1 damage that would be dealt to Rock Hydra, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.
{R}: Prevent the next 1 damage that would be dealt to Rock Hydra this turn.
{R}{R}{R}: Put a +1/+1 counter on Rock Hydra. Activate only during your upkeep.",0,Creature — Hydra,Creature,89869372-c9b8-5abe-b597-b8cc91d1586b,84e69cc4-87ec-556d-98f6-e894e24871d2,
2237,2238,Dan Frazier,,,paper,,black,,,,,,"B,R",,R,3.0,,21456.0,,,,,nonfoil,,"The stench in the hovel was overpowering; something loathsome was cooking. Occasionally something surfaced in the thick paste, but my host would casually push it down before I could make out what it was.",,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2}{R},3.0,,,,67056290-b74e-5db3-be99-26a2b4f95ad3,,,,Sedge Troll,465,,,,,,2,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,PRM,SUM",,,rare,,fad8fc83-56c1-4173-82aa-d3d42731b496,c41945da-26c2-4bf7-aa00-32502121da7b,a6a43190-cca2-4f07-afe9-8af681d777da,,30A,,,Troll,,,,"Sedge Troll gets +1/+1 as long as you control a Swamp.
{B}: Regenerate Sedge Troll.",2,Creature — Troll,Creature,9038abb1-304a-5f10-abd6-35fe5f49246d,a2301d78-ac11-54ca-abbc-03504c1148f9,
2244,2245,Anson Maddocks,,,paper,,black,,,,,,R,,R,5.0,,22149.0,,,,,nonfoil,,"None know if this Giant is the result of aberrant magics, Siamese twins, or a mentalist's schizophrenia.",,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Trample,English,normal,,,,{4}{R},5.0,,,,658c3aca-33d8-5a07-9d51-7fe911969c39,,,,Two-Headed Giant of Foriys,472,,,,,,4,"2ED,30A,CED,CEI,LEA,LEB,ME4,PRM",,,rare,,d9d037ef-de73-4b4b-81d3-846348781b01,fc1a9f60-e104-4eec-a885-022baade17c1,38aa31bd-7145-43b9-9409-463d9ad6cd69,,30A,,,Giant,,,,"Trample
Two-Headed Giant of Foriys can block an additional creature each combat.",4,Creature — Giant,Creature,c523c62e-eafe-5fff-a48d-6f1cc1a55b9c,cb5e2695-da65-520c-a581-bc4026987ba9,
2248,2249,Daniel Gelon,,,paper,,black,,,,,,R,,R,3.0,,445.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2}{R},3.0,,,,9048cbf2-9a90-5652-9998-3375f2b7e293,,,,Wheel of Fortune,476,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,G10,LEA,LEB,ME4,OLEP,PRM,SUM,VMA",,,rare,,98d13e16-928c-40ea-bf0a-255c4fc811dc,2374c264-9c65-4961-84e4-ec44c241355c,a8abd966-de7b-46a3-8ac7-8747ab35653a,,30A,,,,,,,"Each player discards their hand, then draws seven cards.",,Sorcery,Sorcery,070a56ba-cf7a-5537-b0f1-30e12e2a58fb,87665cd6-d7a1-5eb8-bdd3-4fb15aedd31c,
2257,2258,Mark Poole,,,paper,,black,,,,,,G,,G,1.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{G},1.0,,,,98b46cf4-a773-5b91-b257-7350c86371d6,,,,Fastbond,485,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,SUM,VMA",,,rare,,3872343b-a9f0-4fcb-b9db-991bcdc1d71f,7be912bb-4afd-487c-aa89-78fa2cff8e60,e27193b7-1a47-4555-865d-b1fd4c6d597f,,30A,,,,,,,"You may play any number of lands on each of your turns.
Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.",,Enchantment,Enchantment,4e4f6169-6e6f-5b53-9d22-3f58025abd3b,44e2a2d3-1842-5905-acff-b5e44959ec07,
2269,2270,Mark Poole,,,paper,,black,,,,,,G,,G,3.0,,17789.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Enchant,English,normal,,,,{1}{G}{G},3.0,,,,c98ec192-30e2-5eac-8dc5-ffcd720b8138,,,,Kudzu,497,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME4,SUM",,,rare,,d52c157c-355e-4d76-b025-02f949d375f0,3e588a5e-7453-45ca-998e-cc48eda15b12,51ca5965-ae39-4e51-8948-9a230a03f906,,30A,,,Aura,,,,"Enchant land
When enchanted land becomes tapped, destroy it. That land's controller may attach Kudzu to a land of their choice.",,Enchantment — Aura,Enchantment,d6dccf56-99f9-52cf-b351-ea1c2ad2826c,b75b0a48-75af-5150-b618-eb5fa6fe091b,
2277,2278,Mark Poole,,,paper,,black,,,,,,G,,G,1.0,,19685.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{G},1.0,,,,827e8613-d68f-52af-a4a2-cbd9a58dee9a,,,,Natural Selection,505,,,,,,,"2ED,30A,CED,CEI,LEA,LEB",,,rare,,4537ceeb-afc5-4a5e-8286-7fc5e7b6a313,f10a8a73-4a34-4e4d-be26-a9a894a48daa,57f90b30-bcb0-447e-8788-5c5ded187207,,30A,,,,,,,"Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle.",,Instant,Instant,08345019-5667-5aa6-9cc4-fb0dd0e80197,86c7ae42-ee9f-566a-ad7f-34527b0a87a0,
2297,2298,Christopher Rush,,,paper,,black,,,,,,,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,74aeff98-787e-5730-9620-6a35d8e07992,,,,Black Lotus,525,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,O90P,OVNT,PRM,VMA",,,rare,,983c1308-d81b-444f-9806-a9723b987af1,54436824-977b-4dc7-8de1-8498e73e5ef2,5089ec1a-f881-4d55-af14-5d996171203b,,30A,,,,,,,"{T}, Sacrifice Black Lotus: Add three mana of any one color.",,Artifact,Artifact,0e1cfa11-8ad4-5f3d-909f-232c390d8617,d710e0f5-4d66-594e-9317-a61a1673262b,
2300,2301,Mark Tedin,,,paper,,black,,,,,,,,,2.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2},2.0,,,,e8a249f9-e40a-53a4-99df-05fd08d91e08,,,,Chaos Orb,528,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,O90P",,,rare,,0b8372b3-8131-4065-bf5f-506d410611f5,42f959e6-2b79-41a2-aaef-a28b25aa961f,edb455f4-8dc9-4b7c-b25c-cb51b7dfbb41,,30A,,,,,,,"{1}, {T}: If Chaos Orb is on the battlefield, flip Chaos Orb onto the battlefield from a height of at least one foot. If Chaos Orb turns over completely at least once during the flip, destroy all nontoken permanents it touches. Then destroy Chaos Orb.",,Artifact,Artifact,0bc4b17a-f183-5559-8003-4eb1e3d1c2be,1c8cea98-204d-5bef-b139-4f608761a8cc,
2305,2306,Anson Maddocks,,,paper,,black,,,,,,,,,4.0,,20418.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{4},4.0,,,,3b5e7a45-3dd3-51a8-a387-5d4094c91d6d,,,,Cyclopean Tomb,533,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME4",,,rare,,a1d0dbe1-3822-4d9f-b953-dc4a2e36661a,093d219d-ad44-4d64-8a8d-305a4b042ba8,1edee40f-d153-4d67-aee7-ef08e11e4a79,,30A,,,,,,,"{2}, {T}: Put a mire counter on target non-Swamp land. That land is a Swamp for as long as it has a mire counter on it. Activate only during your upkeep.
When Cyclopean Tomb is put into a graveyard from the battlefield, at the beginning of each of your upkeeps for the rest of the game, remove all mire counters from a land that a mire counter was put onto with Cyclopean Tomb but that a mire counter has not been removed from with Cyclopean Tomb.",,Artifact,Artifact,c34b2127-b4ca-531f-acd4-bcffbbac32d8,8f127edf-0e10-56c1-8d27-e19077f81a06,
2308,2309,Dan Frazier,,,paper,,black,,,,,,,,,3.0,,12092.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{3},3.0,,,,cc395b94-51d2-5402-a28c-100feb6f12f7,,,,Forcefield,536,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME1",,,rare,,99ba82c0-c660-48b0-ab0e-22d289e3e883,70d30e1d-3ea8-42c0-a5ef-e00f03295e89,bd6823fb-a696-4e6d-9c5e-3b55dfe03730,,30A,,,,,,,"{1}: The next time an unblocked creature of your choice would deal combat damage to you this turn, prevent all but 1 of that damage.",,Artifact,Artifact,209c5c6c-9f92-58a2-a19f-c854ce13fd5b,66712a66-0e35-51ef-ac15-f554fd706b57,
2309,2310,Christopher Rush,,,paper,,black,,,,,,R,,,4.0,,8712.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{4},4.0,,,,b5540df1-3bb8-5233-a6fb-64ba2a00f259,,,,Gauntlet of Might,537,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME4,PRM",,,rare,,5d14aae9-63ed-4c2d-b587-d1d11ad269dd,7f85d942-8e4a-47e8-b4c8-738d8522176a,d38ad188-515e-4865-a0ed-5d0fd4c7b453,,30A,,,,,,,"Red creatures get +1/+1.
Whenever a Mountain is tapped for mana, its controller adds an additional {R}.",,Artifact,Artifact,8fc5b949-f51d-5a07-9485-b86ee598653e,5812999e-e058-50ef-b3a6-77a9fb4e52ac,
2315,2316,Amy Weber,,,paper,,black,,,,,,,,,2.0,,18935.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2},2.0,,,,a601a47f-5445-5b19-96be-2b3514106285,,,,Illusionary Mask,543,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME3,TD0",,,rare,,d04c7d4d-75a9-4649-94c3-5e56e60514a3,3a98e8c0-60a2-488e-9acf-7429af62e40e,05ac866d-0405-4d25-986a-c10fcfc097e6,,30A,,,,,,,"{X}: You may choose a creature card in your hand whose mana cost could be paid by some amount of, or all of, the mana you spent on {X}. If you do, you may cast that card face down as a 2/2 creature spell without paying its mana cost. If the creature that spell becomes as it resolves has not been turned face up and would assign or deal damage, be dealt damage, or become tapped, instead it's turned face up and assigns or deals damage, is dealt damage, or becomes tapped. Activate only as a sorcery.",,Artifact,Artifact,c9d32130-6377-52e4-bd0b-f66b85a37963,fb4ebd17-a352-58c7-bbe1-67c32bf8da31,
2327,2328,Dan Frazier,,,paper,,black,,,,,,G,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,b0922908-043e-57d5-acc4-7dc75cbfc58d,,,,Mox Emerald,555,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,2e8455b3-a5e8-438f-aacb-79d2719636e3,2f2b7952-77af-48e2-b7c4-8a0ac305f2bb,376ee366-e082-402f-b4db-6592fcfcacd2,,30A,,,,,,,{T}: Add {G}.,,Artifact,Artifact,202f4c9d-2ed9-5c28-a3c8-1790442e8772,9da1d1b6-f7ff-5274-9be6-3b5e0be94e57,
2328,2329,Dan Frazier,,,paper,,black,,,,,,B,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,86f85462-fb68-5256-b76d-c9d45960f65f,,,,Mox Jet,556,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,0015d273-5f49-4154-9bd1-d3aef62d1c73,ae8c0bef-4639-4a12-8487-670919a1074b,0677f49e-f8bf-4349-af52-2ccde9287c2e,,30A,,,,,,,{T}: Add {B}.,,Artifact,Artifact,fedc8cc6-d98e-5ce2-aaf1-8e9296c6bb1b,84093d6d-c8b0-5409-9800-9735f7e0e9fa,
2329,2330,Dan Frazier,,,paper,,black,,,,,,W,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,4e2165ee-51a2-5732-b2b6-2175746a5e5a,,,,Mox Pearl,557,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,b3020358-9c59-45fb-bf74-9c69bc47580b,f056e4d5-8854-42d3-88dc-ead31b5ff81f,824597b8-c89a-47ec-8526-7efc6e24ef0e,,30A,,,,,,,{T}: Add {W}.,,Artifact,Artifact,34bf0db5-a8d1-544e-a51a-37486e7d3d57,55131923-180b-5714-930b-e6334bab915b,
2330,2331,Dan Frazier,,,paper,,black,,,,,,R,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,b15eb3ac-fabe-5f52-be52-e37c7c8f2b12,,,,Mox Ruby,558,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,25447654-a6e1-4724-bf33-62eacd35e69e,017cef61-3dca-4d74-a77d-eed6e7ca5168,ed85fa82-e4fa-434b-92a8-36b6075708d1,,30A,,,,,,,{T}: Add {R}.,,Artifact,Artifact,0264d7c3-a44f-5ae5-869f-c7f0c25573cc,c732667e-73c5-5347-8fb1-ccd7dcbb6280,
2331,2332,Dan Frazier,,,paper,,black,,,,,,U,,,0.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{0},0.0,,,,f5a089fe-6754-5a1f-8184-bd5f4e66d6b8,,,,Mox Sapphire,559,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,OVNT,PRM,VMA",,,rare,,b1bd8899-c5dc-40a7-a417-0a27e81f4458,e86426aa-f543-4ed0-bdc4-d20a63eacb26,d5ed1233-df87-4b90-8918-13922ec95249,,30A,,,,,,,{T}: Add {U}.,,Artifact,Artifact,57489371-834d-5644-b888-cc1b81328c69,145d4b80-459b-56fe-b086-6a7434890417,
2339,2340,Mark Tedin,,,paper,,black,,,,,,,,,2.0,,,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,{2},2.0,,,,6d06b407-efec-5183-90a8-0bd1652cd4c5,,,,Time Vault,567,,,,,,,"2ED,30A,CED,CEI,LEA,LEB,ME4,VMA",,,rare,,d61022ee-13b2-4f39-b506-2d01dddd1d9d,6e428b3a-bcf2-45c3-afed-968a387b8a1a,99d4d99d-cf56-45aa-aa39-a250695612f2,,30A,,,,,,,"Time Vault enters the battlefield tapped.
Time Vault doesn't untap during your untap step.
If you would begin your turn while Time Vault is tapped, you may skip that turn instead. If you do, untap Time Vault.
{T}: Take an extra turn after this one.",,Artifact,Artifact,ef60b772-6a74-553c-9bd0-19aa7c4c50bf,2a89568a-9739-573d-b247-9f8519163513,
2342,2343,Rob Alexander,,,paper,,black,,,,,,"B,R",,,0.0,,442.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,,0.0,,,,3851dddc-f6f6-560f-b6df-00242e8f68be,,,,Badlands,570,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME2,ME4,OLGC,PRM,SUM,VMA",,,rare,,4800a492-cc37-40f1-9686-3c36f3410ec1,669aded5-981a-45ab-9e4e-5864a91c71e5,13ff3222-91cb-4796-a34e-899ed817694c,,30A,,,"Swamp,Mountain",,,,({T}: Add {B} or {R}.),,Land — Swamp Mountain,Land,7a442808-b945-5c88-90fc-1740cee6eb0e,5995c8df-39cd-5609-8ccb-fe926ef2ceb1,
2343,2344,Jesper Myrfors,,,paper,,black,,,,,,"B,G",,,0.0,,430.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,,0.0,,,,092f4393-01aa-5833-85ba-a046caa7a1fb,,,,Bayou,571,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME3,ME4,OLGC,PRM,SUM,VMA",,,rare,,5666a520-6903-4609-92ca-e1842214272a,8cb160a9-900b-420e-bce8-3a62f689d2c8,b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,,30A,,,"Swamp,Forest",,,,({T}: Add {B} or {G}.),,Land — Swamp Forest,Land,253f839e-cf68-5a33-a1e1-04c8a1340ad4,674b3964-8fa7-5b66-ae7d-8640859299ae,
2344,2345,Drew Tucker,,,paper,,black,,,,,,"R,W",,,0.0,,514.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,,0.0,,,,c13bde1e-7822-549b-bb34-8a660968c141,,,,Plateau,572,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME3,ME4,OLGC,PRM,SUM,VMA",,,rare,,1e955934-b174-4bcf-8e30-424bb370747a,1f6a6f5e-6816-41b6-a78c-1d0601da73c6,c7a15ca4-085f-4d92-8387-c3711c04c8fa,,30A,,,"Mountain,Plains",,,,({T}: Add {R} or {W}.),,Land — Mountain Plains,Land,7a2375f7-7c6f-560a-9153-338f507d6854,5a4271ed-1cae-5625-acb6-bb77ace4e214,
